OBJECTID,Id,StrNo,StrName,StrType,Unresolved,Address
1833,0,33,PEDERSEN,STREET,,
1834,0,35,PEDERSEN,STREET,,
1835,0,36,COWLEY,STREET,,
1836,0,38,COWLEY,STREET,,
1837,0,40,COWLEY,STREET,,
1838,0,42,COWLEY,STREET,,
1839,0,72,PONTAC,STREET,,
1840,0,74,PONTAC,STREET,,
1841,0,76,PONTAC,STREET,,
1842,0,78,PONTAC,STREET,,
1843,0,80,PONTAC,STREET,,
1844,0,34,COWLEY,STREET,,
1845,0,30,COWLEY,STREET,,
1846,0,28,COWLEY,STREET,,
1847,0,11,COWLEY,STREET,,
1848,0,13,COWLEY,STREET,,
1849,0,66,PONTAC,STREET,,
1850,0,68,PONTAC,STREET,,
1851,0,70,PONTAC,STREET,,
1852,0,17,RUSSELL,STREET,,
1853,0,19,RUSSELL,STREET,,
1854,0,21,RUSSELL,STREET,,
1855,0,23,RUSSELL,STREET,,
1856,0,16,RUSSELL,STREET,,
1857,0,12,RUSSELL,STREET,,
1858,0,10,RUSSELL,STREET,,
1859,0,27,RUSSELL,STREET,,
1860,0,51,PONTAC,STREET,,
1861,0,53,PONTAC,STREET,,
1862,0,24,PONTAC,STREET,,
1863,0,6,COWLEY,STREET,,
1864,0,71,ASPELING,STREET,,
1865,0,73,ASPELING,STREET,,
1866,0,75,ASPELING,STREET,,
1867,0,77,ASPELING,STREET,,
1868,0,79,ASPELING,STREET,,
1869,0,81,ASPELING,STREET,,
1870,0,52,PEDERSEN,STREET,,
1871,0,54,PEDERSEN,STREET,,
1872,0,56,PEDERSEN,STREET,,
1873,0,58,PEDERSEN,STREET,,
1874,0,60,PEDERSEN,STREET,,
1875,0,62,PEDERSEN,STREET,,
1876,0,64,PEDERSEN,STREET,,
1877,0,66,PEDERSEN,STREET,,
1878,0,68,PEDERSEN,STREET,,
1879,0,70,PEDERSEN,STREET,,
1880,0,72,PEDERSEN,STREET,,
1881,0,74,PEDERSEN,STREET,,
1882,0,78,PEDERSEN,STREET,,
1883,0,80,PEDERSEN,STREET,,
1884,0,82,PEDERSEN,STREET,,
1885,0,84,PEDERSEN,STREET,,
1886,0,51,PEDERSEN,STREET,,
1887,0,49,PEDERSEN,STREET,,
1888,0,47,PEDERSEN,STREET,,
1889,0,45,PEDERSEN,STREET,,
1890,0,43,PEDERSEN,STREET,,
1891,0,46,GRAY,STREET,,
1892,0,44,GRAY,STREET,,
1893,0,42,GRAY,STREET,,
1894,0,40,GRAY,STREET,,
1895,0,38,GRAY,STREET,,
1896,0,36,GRAY,STREET,,
1897,0, ,GRAY,STREET,CHURCH,
1898,0,49,GRAY,STREET,,
1899,0,51,GRAY,STREET,,
1900,0,126,ASPELING,STREET,,
1901,0,128,ASPELING,STREET,,
1902,0,130,ASPELING,STREET,,
1903,0,132,ASPELING,STREET,,
1904,0,27,PHILIPS,STREET,,
1905,0,29,PHILIPS,STREET,,
1906,0,31,PHILIPS,STREET,,
1907,0,33,PHILIPS,STREET,,
1908,0,35,PHILIPS,STREET,,
1909,0,37,PHILIPS,STREET,,
1910,0,73,RUSSELL,STREET,,
1911,0,71,RUSSELL,STREET,,
1912,0,69,RUSSELL,STREET,,
1913,0,67,RUSSELL,STREET,,
1914,0,65,RUSSELL,STREET,,
1915,0,24,PHILIPS,STREET,,
1916,0,22,PHILIPS,STREET,,
1917,0,22,COMBRINK,STREET,,
1918,0,24,COMBRINK,STREET,,
1919,0,26,COMBRINK,STREET,,
1920,0,28,COMBRINK,STREET,,
1921,0,30,COMBRINK,STREET,,
1922,0,32,COMBRINK,STREET,,
1923,0,36,COMBRINK,STREET,,
1924,0,38,COMBRINK,STREET,,
1925,0,40,COMBRINK,STREET,,
1926,0,42,COMBRINK,STREET,,
1927,0,44,COMBRINK,STREET,,
1928,0,46,COMBRINK,STREET,,
1929,0,235,CALEDON,STREET,,
1930,0,233,CALEDON,STRE,,
1931,0, ,,,,
1932,0,217,CALEDON,STREET,,
1933,0,219,CALEDON,STREET,,
1934,0,223,CALEDON,STREET,,
1935,0,225,CALEDON,STREET,,
1936,0,215,CALEDON,STREET,,
1937,0,213,CALEDON,STREET,,
1938,0,209,CALEDON,STREET,,
1939,0,37,ROGER,STREET,,
1940,0,35,ROGER,STREET,,
1941,0,33,ROGER,STREET,,
1942,0,31,ROGER,STREET,,
1943,0,21,SIDNEY,STREET,,
1944,0,19,SIDNEY,STREET,,
1945,0,17,SIDNEY,STREET,,
1946,0,15,SIDNEY,STREET,,
1947,0,28,CHAPEL,STREET,,
1948,0,30,CHAPEL,STREET,,
1949,0,32,CHAPEL,STREET,,
1950,0,42,PARKIN,STREET,,
1951,0,40,PARKIN,STREET,,
1952,0,38,PARKIN,STREET,,
1953,0,36,PARKIN,STREET,,
1954,0,34,PARKIN,STREET,,
1955,0,12,GODFREY,STREET,,
1956,0,10,GODFREY,STREET,,
1957,0,8,GODFREY,STREET,,
1958,0,6,GODFREY,STREET,,
1959,0,4,GODFREY,STREET,,
1960,0,2,GODFREY,STREET,,
1961,0,41,PARKIN,STREET,,
1962,0,39,PARKIN,STREET,,
1963,0,37,PARKIN,STREET,,
1964,0,35,PARKIN,STREET,,
1965,0,33,PARKIN,STREET,,
1966,0,14,TYNE,STREET,,
1967,0,12,TYNE,STREET,,
1968,0,10,TYNE,STREET,,
1969,0,8,ROGER,STREET,,
1970,0,6,ROGER,STREET,,
1971,0,4,ROGER,STREET,,
1972,0,2,ROGER,STREET,,
1973,0,57,TENNANT,STREET,,
1974,0,55,TENNANT,STREET,,
1975,0,41,TENNANT,STREET,,
1976,0,39,TENNANT,STREET,,
1977,0,37,TENNANT,STREET,,
1978,0,35,TENNANT,STREET,,
1979,0,33,TENNANT,STREET,,
1980,0,34,TENNANT,STREET,,
1981,0,32,TENNANT,STREET,,
1982,0,30,TENNANT,STREET,,
1983,0,28,TENNANT,STREET,,
1984,0,26,TENNANT,STREET,,
1985,0,24,TENNANT,STREET,,
1986,0,17,PARKIN,STREET,,
1987,0,19,PARKIN,STREET,,
1988,0,21,PARKIN,STREET,,
1989,0,23,PARKIN,STREET,,
1990,0,25,PARKIN,STREET,,
1991,0,27,PARKIN,STREET,,
1992,0,29,PARKIN,STREET,,
1993,0,31,PARKIN,STREET,,
1994,0,53,TENNANT,STREET,,
1995,0, ,,,,
1996,0,51,TENNANT,STREET,,
1997,0,49,TENNANT,STREET,,
1998,0,47,TENNANT,STREET,,
1999,0,82,DARLING,STREET,,
2000,0,80,DARLING,STREET,,
2001,0,78,DARLING,STREET,,
2002,0,76,DARLING,STREET,,
2003,0,74,DARLING,STREET,,
2004,0,72,DARLING,STREET,,
2005,0,70,DARLING,STREET,,
2006,0,129,CALEDON,STREET,,
2007,0,131,CALEDON,STREET,,
2008,0,134,CALEDON,STREET,,
2009,0,136,CALEDON,STREET,,
2010,0,138,CALEDON,STREET,,
2011,0,22,CANNON,STREET,,
2012,0,25,CANNON,STREET,,
2013,0,23,CANNON,STREET,,
2014,0,21,CANNON,STREET,,
2015,0,19,CANNON,STREET,,
2016,0,20,CANNON,STREET,,
2017,0,18,CANNON,STREET,,
2018,0,16,CANNON,STREET,,
2019,0,14,CANNON,STREET,,
2020,0,12,CANNON,STREET,,
2021,0,2,LONGMARKET,STREET,,
2022,0,4,LONGMARKET,STREET,,
2023,0,6,LONGMARKET,STREET,,
2024,0,8,LONGMARKET,STREET,,
2025,0,12,LONGMARKET,STREET,,
2026,0,14,LONGMARKET,STREET,,
2027,0,10,LONGMARKET,STREET,,
2028,0, ,LONGMARKET,STREET,FACTORY,
2029,0,43,LONGMARKET,STREET,,
2030,0,45,LONGMARKET,STREET,,
2031,0,47,LONGMARKET,STREET,,
2032,0,32,VAN DE LEUR,STREET,,
2033,0,34,VAN DE LEUR,STREET,,
2034,0,36,VAN DE LEUR,STREET,,
2035,0,38,VAN DE LEUR,STREET,,
2036,0,40,VAN DE LEUR,STREET,,
2037,0,42,VAN DE LEUR,STREET,,
2038,0,43,VAN DE LEUR,STREET,,
2039,0,45,VAN DE LEUR,STREET,,
2040,0,47,VAN DE LEUR,STREET,,
2041,0,49,VAN DE LEUR,STREET,,
2042,0,51,VAN DE LEUR,STREET,,
2043,0,53,VAN DE LEUR,STREET,,
2044,0,127,CALEDON,STREET,,
2045,0, ,CALEDON,STREET,SHOP,
2046,0,125,CALEDON,STREET,,
2047,0,113,CALEDON,STREET,,
2048,0,115,CALEDON,STREET,,
2049,0,117,CALEDON,STREET,,
2050,0,119,CALEDON,STREET,,
2051,0,35,MOUNT,STREET,,
2052,0,33,MOUNT,STREET,,
2053,0,31,MOUNT,STREET,,
2054,0,34,MOUNT,STREET,,
2055,0,32,MOUNT,STREET,,
2056,0,30,MOUNT,STREET,,
2057,0,28,MOUNT,STREET,,
2058,0,26,MOUNT,STREET,,
2059,0,24,MOUNT,STREET,,
2060,0,22,MOUNT,STREET,,
2061,0,2,SOREY,LANE,,
2062,0,3,SOREY,LANE,,
2063,0,1,SOREY,LANE,,
2064,0,29,MOUNT,STREET,,
2065,0,27b,MOUNT,STREET,,
2066,0,27,MOUNT,STREET,,
2067,0,27a,MOUNT,STREET,,
2068,0,67,MOUNT,STREET,,
2069,0,40,LONGMARKET,STREET,,
2070,0,42,LONGMARKET,STREET,,
2071,0,44,LONGMARKET,STREET,,
2072,0,48,LONGMARKET,STREET,,
2073,0,25,MOUNT,STREET,,
2074,0,23,MOUNT,STREET,,
2075,0,21,MOUNT,STREET,,
2076,0,19,MOUNT,STREET,,
2077,0,17,MOUNT,STREET,,
2078,0,20,MOUNT,STREET,,
2079,0,18,MOUNT,STREET,,
2080,0,16,MOUNT,STREET,,
2081,0,14,MOUNT,STREET,,
2082,0,50,LONGMARKET,STREET,,
2083,0,52,LONGMARKET,STREET,,
2084,0,54,LONGMARKET,STREET,,
2085,0,56,LONGMARKET,STREET,,
2086,0,58,LONGMARKET,STREET,,
2087,0,60,LONGMARKET,STREET,,
2088,0,62,LONGMARKET,STREET,,
2089,0,5,PRIMROSE,STREET,,
2090,0,33,PRIMROSE,STREET,,
2091,0,10,PRIMROSE,STREET,,
2092,0,8,PRIMROSE,STREET,,
2093,0,6,PRIMROSE,STREET,,
2094,0,20,UPPER DARLING,STREET,,
2095,0,22,UPPER DARLING,STREET,,
2096,0,24,UPPER DARLING,STREET,,
2097,0,26,UPPER DARLING,STREET,,
2098,0,28,UPPER DARLING,STREET,,
2099,0,30,UPPER DARLING,STREET,,
2100,0,32,UPPER DARLING,STREET,,
2101,0,34,UPPER DARLING,STREET,,
2102,0,42,UPPER DARLING,STREET,,
2103,0,40,UPPER DARLING,STREET,,
2104,0,94,UPPER DARLING,STREET,,
2105,0,96,UPPER DARLING,STREET,,
2106,0,98,UPPER DARLING,STREET,,
2107,0,68,LONGMARKET,STREET,,
2108,0,68a,LONGMARKET,STREET,,
2109,0,68b,LONGMARKET,STREET,,
2110,0,29,BUITENKANT,STREET,,
2111,0,31,BUITENKANT,STREET,,
2112,0,33,BUITENKANT,STREET,,
2113,0,35,BUITENKANT,STREET,,
2114,0,82,BARRACK,STREET,,
2115,0,82,BARRACK,STREET,,
2116,0,86,BARRACK,,,
2117,0,88,BARRACK,STREET,,
2118,0,60,HARRINGTON,STREET,,
2119,0,58,HARRINGTON,STREET,,
2120,0,56,HARRINGTON,STREET,,
2121,0,54,HARRINGTON,STREET,,
2122,0,52,HARRINGTON,STREET,,
2123,0,50,HARRINGTON,STREET,,
2124,0,50,HARRINGTON,STREET,,
2125,0,46,HARRINGTON,STREET,,
2126,0,44,HARRINGTON,STREET,,
2127,0,42,HARRINGTON,STREET,,
2128,0,38,HARRINGTON,STREET,,
2129,0,17,BARRACK,STREET,,
2130,0,61,SACKSVILLE,STREET,,
2131,0,59,SACKSVILLE,STREET,,
2132,0,57,SACKSVILLE,STREET,,
2133,0,55,SACKSVILLE,STREET,,
2134,0,53,SACKSVILLE,STREET,,
2135,0,51,SACKSVILLE,STREET,,
2136,0,49,SACKSVILLE,STREET,,
2137,0,47,SACKSVILLE,STREET,,
2138,0,45,SACKSVILLE,STREET,,
2139,0,6,ASPELING,STREET,,
2140,0,4,ASPELING,STREET,,
2141,0,66,HORSTLEY,STREET,,
2142,0,68,HORSTLEY,STREET,,
2143,0,70,HORSTLEY,STREET,,
2144,0,72,HORSTLEY,STREET,,
2145,0,74,HORSTLEY,STREET,,
2146,0,76,HORSTLEY,STREET,,
2147,0,78,HORSTLEY,STREET,,
2148,0,80,HORSTLEY,STREET,,
2149,0,82,HORSTLEY,STREET,,
2150,0,84,HORSTLEY,STREET,,
2151,0,86,HORSTLEY,STREET,,
2152,0,88,HORSTLEY,STREET,,
2153,0,90,HORSTLEY,STREET,,
2154,0,92,HORSTLEY,STREET,,
2155,0,94,HORSTLEY,STREET,,
2156,0,96,HORSTLEY,STREET,,
2157,0,98,HORSTLEY,STREET,,
2158,0,8,SPRINGFIELD,STREET,,
2159,0,10,SPRINGFIELD,STREET,,
2160,0,12,SPRINGFIELD,STREET,,
2161,0,14,SPRINGFIELD,STREET,,
2162,0,16,SPRINGFIELD,STREET,,
2163,0,18,SPRINGFIELD,STREET,,
2164,0,20,SPRINGFIELD,STREET,,
2165,0,22,SPRINGFIELD,STREET,,
2166,0,9,SPRINGFIELD,STREET,,
2167,0,11,SPRINGFIELD,STREET,,
2168,0,13,SPRINGFIELD,STREET,,
2169,0,15,SPRINGFIELD,STREET,,
2170,0,17,SPRINGFIELD,STREET,,
2171,0,19,SPRINGFIELD,STREET,,
2172,0,21,SPRINGFIELD,STREET,,
2173,0,23,,,,
2174,0,25,SPRINGFIELD,STREET,,
2175,0,27,SPRINGFIELD,STREET,,
2176,0,2,SPRINGFIELD,STREET,,
2177,0,4,SPRINGFIELD,STREET,,
2178,0,272,HANOVER,STREET,,
2179,0,270,HANOVER,STREET,,
2180,0,27,COMBRINK,STREET,,
2181,0,25,COMBRINK,STREET,,
2182,0,23,COMBRINK,STREET,,
2183,0,21,COMBRINK,STREET,,
2184,0,60,QUEEN,STREET,,
2185,0, ,QUEEN,STREET,FACTORY,
2186,0,24,QUEEN,STREET,,
2187,0,22,QUEEN,STREET,,
2188,0,20,QUEEN,STREET,,
2189,0,18,QUEEN,STREET,,
2190,0,16,QUEEN,STREET,,
2191,0,14,QUEEN,STREET,,
2192,0,12,QUEEN,STREET,,
2193,0,10,QUEEN,STREET,,
2194,0,29,GRAY,STREET,,
2195,0,27,GRAY,STREET,,
2196,0,25,GRAY,STREET,,
2197,0,23,GRAY,STREET,,
2198,0,21,GRAY,STREET,,
2199,0,19,GRAY,STREET,,
2200,0,17,GRAY,STREET,,
2201,0,15,GRAY,STREET,,
2202,0,13,GRAY,STREET,,
2203,0,25,QUEEN,STREET,,
2204,0,23,QUEEN,STREET,,
2205,0,21,QUEEN,STREET,,
2206,0,19,QUEEN,STREET,,
2207,0,17,QUEEN,STREET,,
2208,0,15,QUEEN,STREET,,
2209,0,108,ROGER,STREET,,
2210,0,110,ROGER,STREET,,
2211,0,112,ROGER,STREET,,
2212,0,116,ROGER,STREET,,
2213,0,114,ROGER,STREET,,
2214,0,118,ROGER,STREET,,
2215,0,120,ROGER,STREET,,
2216,0,122,ROGER,STREET,,
2217,0,124,ROGER,STREET,,
2218,0,126,ROGER,STREET,,
2219,0,128,ROGER,STREET,,
2220,0,130,ROGER,STREET,,
2221,0,132,ROGER,STREET,,
2222,0,2,SHEPPARD,STREET,,
2223,0,4,SHEPPARD,STREET,,
2224,0,6,SHEPPARD,STREET,,
2225,0,8,SHEPPARD,STREET,,
2226,0,10,SHEPPARD,STREET,,
2227,0,119,ASPELING,STREET,,
2228,0,121,ASPELING,STREET,,
2229,0,123,ASPELING,STREET,,
2230,0,125,ASPELING,STREET,,
2231,0,126,PONTAC,STREET,,
2232,0,129,PONTAC,STREET,,
2233,0,130,PONTAC,STREET,,
2234,0,132,PONTAC,STREET,,
2235,0,134,PONTAC,STREET,,
2236,0,136,PONTAC,STREET,,
2237,0,138,PONTAC,STREET,,
2238,0,140,PONTAC,STREET,,
2239,0,142,PONTAC,STREET,,
2240,0,31,VIRGINIA,STREET,,
2241,0,29,VIRGINIA,STREET,,
2242,0,27,VIRGINIA,STREET,,
2243,0,25,VIRGINIA,STREET,,
2244,0,23,VIRGINIA,STREET,,
2245,0,21,VIRGINIA,STREET,,
2246,0,14,VIRGINIA,STREET,,
2247,0,16,VIRGINIA,STREET,,
2248,0,18,VIRGINIA,STREET,,
2249,0,20,VIRGINIA,STREET,,
2250,0,2,BALIMORAL,STREET,,
2251,0,4,BALIMORAL,STREET,,
2252,0,6,BALIMORAL,STREET,,
2253,0,8,BALIMORAL,STREET,,
2254,0,10,BALIMORAL,STREET,,
2255,0,12,BALIMORAL,STREET,,
2256,0,14,BALIMORAL,STREET,,
2257,0,16,BALIMORAL,STREET,,
2258,0,1,BALIMORAL,STREET,,
2259,0,3,BALIMORAL,STREET,,
2260,0,5,BALIMORAL,STREET,,
2261,0,7,BALIMORAL,STREET,,
2262,0,9,BALIMORAL,STREET,,
2263,0,11,BALIMORAL,STREET,,
2264,0,13,BALIMORAL,STREET,,
2265,0,15,BALIMORAL,STREET,,
2266,0,17,BALIMORAL,STREET,,
2267,0,19,BALIMORAL,STREET,,
2268,0,21,BALIMORAL,STREET,,
2269,0, ,LOCH,STREET,CHURCH,
2270,0,15,LOCH,STREET,,
2271,0,17,LOCH,STREET,,
2272,0,19,LOCH,STREET,,
2273,0,21,LOCH,STREET,,
2274,0,23,LOCH,STREET,,
2275,0, ,,,,
2276,0, ,,,,
2277,0, ,,,,
2278,0,22,SIR LOWRY,ROAD,,
2279,0,26,SIR LOWRY,STREET,,
2280,0,28,SIR LOWRY,STREET,,
2281,0,30,SIR LOWRY,STREET,,
2282,0,32,SIR LOWRY,STREET,,
2283,0,34,SIR LOWRY,STREET,,
2284,0,36,SIR LOWRY,STREET,,
2285,0,47,RICHMOND,STREET,,
2286,0,45,RICHMOND,STREET,,
2287,0,24,RUSSELL,STREET,,
2288,0,22,RUSSELL,STREET,,
2289,0,20,RUSSELL,STREET,,
2290,0,22,COWLEY,STREET,,
2291,0,20,COWLEY,STREET,,
2292,0,50,PONTAC,STREET,,
2293,0,52,PONTAC,STREET,,
2294,0,54,PONTAC,STREET,,
2295,0,56,PONTAC,STREET,,
2296,0,58,PONTAC,STREET,,
2297,0,60,PONTAC,STREET,,
2298,0,55,RUTGER,STREET,,
2299,0,57,RUTGER,STREET,,
2300,0,59,RUTGER,STREET,,
2301,0,60,RUTGER,STREET,,
2302,0,58,RUTGER,STREET,,
2303,0,56,RUTGER,STREET,,
2304,0,54,RUTGER,STREET,,
2305,0,52,RUTGER,STREET,,
2306,0,50,RUTGER,STREET,,
2307,0,48,RUTGER,STREET,,
2308,0,46,RUTGER,STREET,,
2309,0,34,LEE,STREET,,
2310,0,32,LEE,STREET,,
2311,0,30,LEE,STREET,,
2312,0,43,ASPELING,STREET,,
2313,0,47,ASPELING,STREET,,
2314,0,49,ASPELING,STREET,,
2315,0,51,ASPELING,STREET,,
2316,0,28,LEE,STREET,,
2317,0,26,LEE,STREET,,
2318,0,24,LEE,STREET,,
2319,0,22,LEE,STREET,,
2320,0,20,LEE,STREET,,
2321,0,18,LEE,STREET,,
2322,0,16,LEE,STREET,,
2323,0,74,ROGER,STREET,,
2324,0,72,ROGER,STREET,,
2325,0,70,ROGER,STREET,,
2326,0,68,ROGER,STREET,,
2327,0,33,STUCKERIS,STREET,,
2328,0,31,STUCKERIS,STREET,,
2329,0,29,STUCKERIS,STREET,,
2330,0,27,STUCKERIS,STREET,,
2331,0,25,STUCKERIS,STREET,,
2332,0,23,STUCKERIS,STREET,,
2333,0, ,STUCKERIS,STREET,CLINIC,
2334,0,30,STUCKERIS,STREET,,
2335,0,28,STUCKERIS,STREET,,
2336,0,26,STUCKERIS,STREET,,
2337,0,24,STUCKERIS,STREET,,
2338,0,22,STUCKERIS,STREET,,
2339,0,64,CHAPEL,STREET,,
2340,0,62,CHAPEL,STREET,,
2341,0,60,CHAPEL,STREET,,
2342,0,33,ASHLEY,STREET,,
2343,0,35,ASHLEY,STREET,,
2344,0,37,ASHLEY,STREET,,
2345,0,39,ASHLEY,STREET,,
2346,0,22,CROSS,STREET,,
2347,0,24,CROSS,STREET,,
2348,0,26,CROSS,STREET,,
2349,0,29,CROSS,STREET,,
2350,0,46,HORSTLEY,STREET,,
2351,0,48,HORSTLEY,STREET,,
2352,0,50,HORSTLEY,STREET,,
2353,0,52,HORSTLEY,STREET,,
2354,0,54,HORSTLEY,STREET,,
2355,0,56,HORSTLEY,STREET,,
2356,0,58,HORSTLEY,STREET,,
2357,0,87,SHEPPARD,STREET,,
2358,0,85,SHEPPARD,STREET,,
2359,0,83,SHEPPARD,STREET,,
2360,0,81,SHEPPARD,STREET,,
2361,0,268,HANOVER,STREET,,
2362,0,266,HANOVER,STREET,,
2363,0,264,HANOVER,STREET,,
2364,0,8,CHAPEL,STREET,,
2365,0,10,CHAPEL,STREET,,
2366,0,12,CHAPEL,STREET,,
2367,0,14,CHAPEL,STREET,,
2368,0,16,CHAPEL,STREET,,
2369,0,18,CHAPEL,STREET,,
2370,0,20,CHAPEL,STREET,,
2371,0,10,CANNON,STREET,,
2372,0,8,CANNON,STREET,,
2373,0,6,CANNON,STREET,,
2374,0,12,WICHT,STREET,,
2375,0,14,WICHT,STREET,,
2376,0,16,WICHT,STREET,,
2377,0,18,WICHT,STREET,,
2378,0,72,DE VILLIERS,STREET,,
2379,0,70,DE VILLIERS,STREET,,
2380,0,68,DE VILLIERS,STREET,,
2381,0,66,DE VILLIERS,STREET,,
2382,0, ,WILLIAM,STREET,SCHOOL,
2383,0, ,CHESTER,ROAD,FLATS,
2384,0, ,CHESTER,ROAD,TENNIS COURT,
2385,0,38,HYDE,STREET,,
2386,0,40,HYDE,STREET,,
2387,0,42,HYDE,STREET,,
2388,0,44,HYDE,STREET,,
2389,0,46,HYDE,STREET,,
2390,0, ,HYDE,STREET,AFRICAN CLOTHING FACTORY,
2391,0,48,HYDE,STREET,,
2392,0,50,HYDE,STREET,,
2393,0,54,HYDE,STREET,,
2394,0,56,HYDE,STREET,,
2395,0,58,HYDE,STREET,,
2396,0,60,HYDE,STREET,,
2397,0,62,HYDE,STREET,,
2398,0, ,HYDE,STREET,SCHOOL,
2399,0,40,SEARLE,STREET,,
2400,0,150,PONTAC,STREET,,
2401,0,38,WARWICK,STREET,,
2402,0,34,WARWICK,STREET,,
2403,0,32,WARWICK,STREET,,
2404,0,30,WARWICK,STREET,,
2405,0,28,WARWICK,STREET,,
2406,0,69,CHAPEL,STREET,,
2407,0,71,CHAPEL,STREET,,
2408,0,73,CHAPEL,STREET,,
2409,0,75,CHAPEL,STREET,,
2410,0,77,CHAPEL,STREET,,
2411,0,79,CHAPEL,STREET,,
2412,0,81,CHAPEL,STREET,,
2413,0,83,CHAPEL,STREET,,
2414,0,85,CHAPEL,STREET,,
2415,0,87,CHAPEL,STREET,,
2416,0,89,CHAPEL,STREET,,
2417,0,91,CHAPEL,STREET,,
2418,0,93,CHAPEL,STREET,,
2419,0,95,CHAPEL,STREET,,
2420,0,97,CHAPEL,STREET,,
2421,0,99,CHAPEL,STREET,,
2422,0,101,CHAPEL,STREET,,
2423,0, ,CHAPEL,STREET,SCHOOL,
2424,0,111,CHAPEL,STREET,,
2425,0,113,CHAPEL,STREET,,
2426,0,115,CHAPEL,STREET,,
2427,0,117,CHAPEL,STREET,,
2428,0, ,RUSSELL,STREET,CARPENTRY SHOP,
2429,0, ,RUTGER,STREET,OFFICES,
2430,0, ,SELKIRK,STREET,MUNICIPAL STORE,
2431,0, ,SELKIRK,STREET,FURNITURE FACTORY,
2432,0,46,SIR LOWRY,ROAD,,
2433,0,48,SIR LOWRY,ROAD,,
2434,0,52,SIR LOWRY,ROAD,,
2435,0,38,SIR LOWRY,ROAD,,
2436,0, ,OAK,STREET,FACTORY,
2437,0,10,SIR LOWRY,ROAD,,
2438,0,12,SIR LOWRY,ROAD,,
2439,0,4,SIR LOWRY,ROAD,,
2440,0,110,UPPER DARLING,STREET,,
2441,0,112,UPPER DARLING,STREET,,
2442,0,114,UPPER DARLING,STREET,,
2443,0,106,UPPER DARLING,STREET,,
2444,0,108,UPPER DARLING,STREET,,
2445,0, ,DRURY,LANE,SCHOOL,
2446,0, ,DRURY,LANE,WAREHOUSE,
